user_id,timestamp,channel,campaign,conversion,timestamp_utc,timestamp_ist,date,hour,day_name,conversion_flag
20853,2025-02-10 02:55:13,Display Ads,Brand Awareness,no,2025-02-10 02:55:13+00:00,2025-02-10 08:25:13+05:30,2025-02-10,2,Monday,0
72815,2025-02-10 17:19:49,Search Ads,Brand Awareness,yes,2025-02-10 17:19:49+00:00,2025-02-10 22:49:49+05:30,2025-02-10,17,Monday,1
78381,2025-02-11 20:41:12,Social Media,Discount Offer,no,2025-02-11 20:41:12+00:00,2025-02-12 02:11:12+05:30,2025-02-11,20,Tuesday,0
72843,2025-02-11 12:33:32,Display Ads,Winter Sale,yes,2025-02-11 12:33:32+00:00,2025-02-11 18:03:32+05:30,2025-02-11,12,Tuesday,1
28623,2025-02-11 17:56:04,Referral,Discount Offer,yes,2025-02-11 17:56:04+00:00,2025-02-11 23:26:04+05:30,2025-02-11,17,Tuesday,1
40133,2025-02-10 02:06:58,Email,Winter Sale,no,2025-02-10 02:06:58+00:00,2025-02-10 07:36:58+05:30,2025-02-10,2,Monday,0
97899,2025-02-11 01:21:08,Display Ads,Discount Offer,no,2025-02-11 01:21:08+00:00,2025-02-11 06:51:08+05:30,2025-02-11,1,Tuesday,0
15582,2025-02-11 19:57:59,Referral,Discount Offer,no,2025-02-11 19:57:59+00:00,2025-02-12 01:27:59+05:30,2025-02-11,19,Tuesday,0
30380,2025-02-10 18:59:32,Social Media,New Product Launch,yes,2025-02-10 18:59:32+00:00,2025-02-11 00:29:32+05:30,2025-02-10,18,Monday,1
64665,2025-02-11 22:06:08,Direct Traffic,nan,yes,2025-02-11 22:06:08+00:00,2025-02-12 03:36:08+05:30,2025-02-11,22,Tuesday,1
64163,2025-02-11 05:30:56,Direct Traffic,nan,yes,2025-02-11 05:30:56+00:00,2025-02-11 11:00:56+05:30,2025-02-11,5,Tuesday,1
97780,2025-02-11 20:29:26,Referral,Brand Awareness,no,2025-02-11 20:29:26+00:00,2025-02-12 01:59:26+05:30,2025-02-11,20,Tuesday,0
59109,2025-02-11 14:27:50,Social Media,Discount Offer,yes,2025-02-11 14:27:50+00:00,2025-02-11 19:57:50+05:30,2025-02-11,14,Tuesday,1
43094,2025-02-10 00:35:06,Direct Traffic,nan,no,2025-02-10 00:35:06+00:00,2025-02-10 06:05:06+05:30,2025-02-10,0,Monday,0
37002,2025-02-11 00:51:19,Search Ads,Discount Offer,no,2025-02-11 00:51:19+00:00,2025-02-11 06:21:19+05:30,2025-02-11,0,Tuesday,0
98683,2025-02-11 16:37:44,Email,Winter Sale,no,2025-02-11 16:37:44+00:00,2025-02-11 22:07:44+05:30,2025-02-11,16,Tuesday,0
56855,2025-02-10 22:57:36,Social Media,Discount Offer,yes,2025-02-10 22:57:36+00:00,2025-02-11 04:27:36+05:30,2025-02-10,22,Monday,1
19754,2025-02-11 23:27:23,Email,Retargeting,yes,2025-02-11 23:27:23+00:00,2025-02-12 04:57:23+05:30,2025-02-11,23,Tuesday,1
34073,2025-02-10 11:27:56,Search Ads,Discount Offer,no,2025-02-10 11:27:56+00:00,2025-02-10 16:57:56+05:30,2025-02-10,11,Monday,0
31679,2025-02-10 10:08:21,Direct Traffic,nan,yes,2025-02-10 10:08:21+00:00,2025-02-10 15:38:21+05:30,2025-02-10,10,Monday,1
46179,2025-02-10 19:37:37,Display Ads,Brand Awareness,no,2025-02-10 19:37:37+00:00,2025-02-11 01:07:37+05:30,2025-02-10,19,Monday,0
15924,2025-02-11 20:32:58,Social Media,Discount Offer,no,2025-02-11 20:32:58+00:00,2025-02-12 02:02:58+05:30,2025-02-11,20,Tuesday,0
34943,2025-02-11 01:40:27,Search Ads,nan,no,2025-02-11 01:40:27+00:00,2025-02-11 07:10:27+05:30,2025-02-11,1,Tuesday,0
58258,2025-02-10 08:30:52,Referral,Discount Offer,no,2025-02-10 08:30:52+00:00,2025-02-10 14:00:52+05:30,2025-02-10,8,Monday,0
78932,2025-02-11 09:19:46,Email,New Product Launch,no,2025-02-11 09:19:46+00:00,2025-02-11 14:49:46+05:30,2025-02-11,9,Tuesday,0
14396,2025-02-10 08:57:16,Display Ads,Retargeting,yes,2025-02-10 08:57:16+00:00,2025-02-10 14:27:16+05:30,2025-02-10,8,Monday,1
87153,2025-02-11 03:14:50,Referral,Winter Sale,yes,2025-02-11 03:14:50+00:00,2025-02-11 08:44:50+05:30,2025-02-11,3,Tuesday,1
25403,2025-02-10 09:14:32,Referral,Retargeting,no,2025-02-10 09:14:32+00:00,2025-02-10 14:44:32+05:30,2025-02-10,9,Monday,0
20306,2025-02-10 04:48:22,Direct Traffic,nan,yes,2025-02-10 04:48:22+00:00,2025-02-10 10:18:22+05:30,2025-02-10,4,Monday,1
33255,2025-02-10 18:29:57,Social Media,Brand Awareness,no,2025-02-10 18:29:57+00:00,2025-02-10 23:59:57+05:30,2025-02-10,18,Monday,0
26582,2025-02-10 02:05:43,Social Media,Brand Awareness,no,2025-02-10 02:05:43+00:00,2025-02-10 07:35:43+05:30,2025-02-10,2,Monday,0
92201,2025-02-10 16:12:58,Social Media,Retargeting,yes,2025-02-10 16:12:58+00:00,2025-02-10 21:42:58+05:30,2025-02-10,16,Monday,1
54301,2025-02-10 05:28:00,Display Ads,Brand Awareness,yes,2025-02-10 05:28:00+00:00,2025-02-10 10:58:00+05:30,2025-02-10,5,Monday,1
59102,2025-02-11 15:31:57,Social Media,Winter Sale,yes,2025-02-11 15:31:57+00:00,2025-02-11 21:01:57+05:30,2025-02-11,15,Tuesday,1
43052,2025-02-11 16:14:12,Direct Traffic,nan,yes,2025-02-11 16:14:12+00:00,2025-02-11 21:44:12+05:30,2025-02-11,16,Tuesday,1
14386,2025-02-11 07:30:24,Direct Traffic,nan,yes,2025-02-11 07:30:24+00:00,2025-02-11 13:00:24+05:30,2025-02-11,7,Tuesday,1
80368,2025-02-11 08:30:02,Social Media,Discount Offer,yes,2025-02-11 08:30:02+00:00,2025-02-11 14:00:02+05:30,2025-02-11,8,Tuesday,1
95461,2025-02-11 14:50:29,Referral,Retargeting,no,2025-02-11 14:50:29+00:00,2025-02-11 20:20:29+05:30,2025-02-11,14,Tuesday,0
27778,2025-02-10 01:45:43,Referral,nan,yes,2025-02-10 01:45:43+00:00,2025-02-10 07:15:43+05:30,2025-02-10,1,Monday,1
24508,2025-02-11 06:03:03,Email,nan,no,2025-02-11 06:03:03+00:00,2025-02-11 11:33:03+05:30,2025-02-11,6,Tuesday,0
14377,2025-02-10 04:20:39,Search Ads,Discount Offer,yes,2025-02-10 04:20:39+00:00,2025-02-10 09:50:39+05:30,2025-02-10,4,Monday,1
10925,2025-02-11 17:18:38,Referral,nan,yes,2025-02-11 17:18:38+00:00,2025-02-11 22:48:38+05:30,2025-02-11,17,Tuesday,1
45812,2025-02-10 21:51:09,Direct Traffic,nan,no,2025-02-10 21:51:09+00:00,2025-02-11 03:21:09+05:30,2025-02-10,21,Monday,0
46988,2025-02-10 17:17:57,Direct Traffic,nan,no,2025-02-10 17:17:57+00:00,2025-02-10 22:47:57+05:30,2025-02-10,17,Monday,0
78296,2025-02-11 11:54:46,Display Ads,Retargeting,yes,2025-02-11 11:54:46+00:00,2025-02-11 17:24:46+05:30,2025-02-11,11,Tuesday,1
69942,2025-02-11 01:04:58,Referral,New Product Launch,no,2025-02-11 01:04:58+00:00,2025-02-11 06:34:58+05:30,2025-02-11,1,Tuesday,0
90125,2025-02-10 17:55:11,Email,Winter Sale,yes,2025-02-10 17:55:11+00:00,2025-02-10 23:25:11+05:30,2025-02-10,17,Monday,1
17497,2025-02-10 06:13:07,Display Ads,Retargeting,yes,2025-02-10 06:13:07+00:00,2025-02-10 11:43:07+05:30,2025-02-10,6,Monday,1
38867,2025-02-10 08:34:09,Email,Retargeting,yes,2025-02-10 08:34:09+00:00,2025-02-10 14:04:09+05:30,2025-02-10,8,Monday,1
92043,2025-02-10 07:35:18,Referral,New Product Launch,yes,2025-02-10 07:35:18+00:00,2025-02-10 13:05:18+05:30,2025-02-10,7,Monday,1
81545,2025-02-11 15:42:00,Search Ads,Retargeting,no,2025-02-11 15:42:00+00:00,2025-02-11 21:12:00+05:30,2025-02-11,15,Tuesday,0
23482,2025-02-10 21:23:26,Email,Winter Sale,no,2025-02-10 21:23:26+00:00,2025-02-11 02:53:26+05:30,2025-02-10,21,Monday,0
58062,2025-02-10 13:03:05,Social Media,nan,yes,2025-02-10 13:03:05+00:00,2025-02-10 18:33:05+05:30,2025-02-10,13,Monday,1
94253,2025-02-11 13:52:47,Email,Brand Awareness,no,2025-02-11 13:52:47+00:00,2025-02-11 19:22:47+05:30,2025-02-11,13,Tuesday,0
39056,2025-02-11 21:42:50,Referral,Brand Awareness,yes,2025-02-11 21:42:50+00:00,2025-02-12 03:12:50+05:30,2025-02-11,21,Tuesday,1
98411,2025-02-10 00:31:07,Search Ads,Brand Awareness,no,2025-02-10 00:31:07+00:00,2025-02-10 06:01:07+05:30,2025-02-10,0,Monday,0
53932,2025-02-11 12:50:17,Referral,New Product Launch,yes,2025-02-11 12:50:17+00:00,2025-02-11 18:20:17+05:30,2025-02-11,12,Tuesday,1
26754,2025-02-11 02:15:03,Email,nan,yes,2025-02-11 02:15:03+00:00,2025-02-11 07:45:03+05:30,2025-02-11,2,Tuesday,1
78441,2025-02-10 05:18:48,Display Ads,Brand Awareness,yes,2025-02-10 05:18:48+00:00,2025-02-10 10:48:48+05:30,2025-02-10,5,Monday,1
24025,2025-02-11 07:05:42,Email,Discount Offer,no,2025-02-11 07:05:42+00:00,2025-02-11 12:35:42+05:30,2025-02-11,7,Tuesday,0
23449,2025-02-11 02:21:46,Referral,Winter Sale,no,2025-02-11 02:21:46+00:00,2025-02-11 07:51:46+05:30,2025-02-11,2,Tuesday,0
45571,2025-02-10 13:44:11,Referral,New Product Launch,no,2025-02-10 13:44:11+00:00,2025-02-10 19:14:11+05:30,2025-02-10,13,Monday,0
40133,2025-02-11 13:13:38,Email,Brand Awareness,yes,2025-02-11 13:13:38+00:00,2025-02-11 18:43:38+05:30,2025-02-11,13,Tuesday,1
85049,2025-02-10 02:05:16,Display Ads,New Product Launch,yes,2025-02-10 02:05:16+00:00,2025-02-10 07:35:16+05:30,2025-02-10,2,Monday,1
88808,2025-02-10 17:12:40,Direct Traffic,nan,no,2025-02-10 17:12:40+00:00,2025-02-10 22:42:40+05:30,2025-02-10,17,Monday,0
30607,2025-02-10 16:13:12,Referral,New Product Launch,yes,2025-02-10 16:13:12+00:00,2025-02-10 21:43:12+05:30,2025-02-10,16,Monday,1
34693,2025-02-10 17:52:49,Social Media,Retargeting,yes,2025-02-10 17:52:49+00:00,2025-02-10 23:22:49+05:30,2025-02-10,17,Monday,1
84060,2025-02-10 03:20:46,Email,Winter Sale,yes,2025-02-10 03:20:46+00:00,2025-02-10 08:50:46+05:30,2025-02-10,3,Monday,1
24212,2025-02-11 19:16:20,Referral,nan,yes,2025-02-11 19:16:20+00:00,2025-02-12 00:46:20+05:30,2025-02-11,19,Tuesday,1
31679,2025-02-10 11:30:29,Referral,New Product Launch,no,2025-02-10 11:30:29+00:00,2025-02-10 17:00:29+05:30,2025-02-10,11,Monday,0
17714,2025-02-11 22:07:16,Social Media,nan,no,2025-02-11 22:07:16+00:00,2025-02-12 03:37:16+05:30,2025-02-11,22,Tuesday,0
61594,2025-02-11 19:06:00,Referral,New Product Launch,yes,2025-02-11 19:06:00+00:00,2025-02-12 00:36:00+05:30,2025-02-11,19,Tuesday,1
19507,2025-02-10 10:35:07,Email,Winter Sale,yes,2025-02-10 10:35:07+00:00,2025-02-10 16:05:07+05:30,2025-02-10,10,Monday,1
11233,2025-02-11 11:11:55,Email,Winter Sale,yes,2025-02-11 11:11:55+00:00,2025-02-11 16:41:55+05:30,2025-02-11,11,Tuesday,1
20021,2025-02-11 12:21:58,Display Ads,Brand Awareness,no,2025-02-11 12:21:58+00:00,2025-02-11 17:51:58+05:30,2025-02-11,12,Tuesday,0
82330,2025-02-10 17:03:20,Email,Retargeting,no,2025-02-10 17:03:20+00:00,2025-02-10 22:33:20+05:30,2025-02-10,17,Monday,0
88859,2025-02-10 20:11:23,Email,nan,no,2025-02-10 20:11:23+00:00,2025-02-11 01:41:23+05:30,2025-02-10,20,Monday,0
54741,2025-02-10 21:12:26,Search Ads,Discount Offer,no,2025-02-10 21:12:26+00:00,2025-02-11 02:42:26+05:30,2025-02-10,21,Monday,0
45058,2025-02-10 19:27:31,Social Media,New Product Launch,yes,2025-02-10 19:27:31+00:00,2025-02-11 00:57:31+05:30,2025-02-10,19,Monday,1
35756,2025-02-11 09:55:14,Referral,Retargeting,yes,2025-02-11 09:55:14+00:00,2025-02-11 15:25:14+05:30,2025-02-11,9,Tuesday,1
21314,2025-02-10 23:04:18,Display Ads,Brand Awareness,yes,2025-02-10 23:04:18+00:00,2025-02-11 04:34:18+05:30,2025-02-10,23,Monday,1
25547,2025-02-11 14:40:07,Referral,nan,no,2025-02-11 14:40:07+00:00,2025-02-11 20:10:07+05:30,2025-02-11,14,Tuesday,0
52408,2025-02-11 13:22:29,Display Ads,New Product Launch,yes,2025-02-11 13:22:29+00:00,2025-02-11 18:52:29+05:30,2025-02-11,13,Tuesday,1
64767,2025-02-10 05:27:09,Search Ads,Discount Offer,yes,2025-02-10 05:27:09+00:00,2025-02-10 10:57:09+05:30,2025-02-10,5,Monday,1
71469,2025-02-11 20:25:47,Search Ads,nan,no,2025-02-11 20:25:47+00:00,2025-02-12 01:55:47+05:30,2025-02-11,20,Tuesday,0
35664,2025-02-10 06:19:58,Direct Traffic,nan,no,2025-02-10 06:19:58+00:00,2025-02-10 11:49:58+05:30,2025-02-10,6,Monday,0
99782,2025-02-10 13:51:49,Social Media,Discount Offer,yes,2025-02-10 13:51:49+00:00,2025-02-10 19:21:49+05:30,2025-02-10,13,Monday,1
44303,2025-02-11 05:54:59,Search Ads,New Product Launch,yes,2025-02-11 05:54:59+00:00,2025-02-11 11:24:59+05:30,2025-02-11,5,Tuesday,1
54016,2025-02-11 09:50:56,Display Ads,nan,yes,2025-02-11 09:50:56+00:00,2025-02-11 15:20:56+05:30,2025-02-11,9,Tuesday,1
51319,2025-02-11 02:35:48,Direct Traffic,nan,yes,2025-02-11 02:35:48+00:00,2025-02-11 08:05:48+05:30,2025-02-11,2,Tuesday,1
95739,2025-02-11 23:10:22,Display Ads,Discount Offer,no,2025-02-11 23:10:22+00:00,2025-02-12 04:40:22+05:30,2025-02-11,23,Tuesday,0
92808,2025-02-10 11:15:22,Direct Traffic,nan,no,2025-02-10 11:15:22+00:00,2025-02-10 16:45:22+05:30,2025-02-10,11,Monday,0
92698,2025-02-11 11:46:06,Direct Traffic,nan,yes,2025-02-11 11:46:06+00:00,2025-02-11 17:16:06+05:30,2025-02-11,11,Tuesday,1
29785,2025-02-10 00:55:33,Email,Brand Awareness,no,2025-02-10 00:55:33+00:00,2025-02-10 06:25:33+05:30,2025-02-10,0,Monday,0
68042,2025-02-11 17:45:35,Email,nan,no,2025-02-11 17:45:35+00:00,2025-02-11 23:15:35+05:30,2025-02-11,17,Tuesday,0
73412,2025-02-11 21:42:56,Search Ads,nan,yes,2025-02-11 21:42:56+00:00,2025-02-12 03:12:56+05:30,2025-02-11,21,Tuesday,1
33292,2025-02-10 20:47:31,Direct Traffic,nan,no,2025-02-10 20:47:31+00:00,2025-02-11 02:17:31+05:30,2025-02-10,20,Monday,0
22407,2025-02-10 16:19:27,Referral,nan,yes,2025-02-10 16:19:27+00:00,2025-02-10 21:49:27+05:30,2025-02-10,16,Monday,1
21712,2025-02-11 21:31:59,Social Media,nan,yes,2025-02-11 21:31:59+00:00,2025-02-12 03:01:59+05:30,2025-02-11,21,Tuesday,1
27505,2025-02-11 00:31:10,Direct Traffic,nan,yes,2025-02-11 00:31:10+00:00,2025-02-11 06:01:10+05:30,2025-02-11,0,Tuesday,1
88938,2025-02-10 00:10:47,Email,nan,yes,2025-02-10 00:10:47+00:00,2025-02-10 05:40:47+05:30,2025-02-10,0,Monday,1
17168,2025-02-11 08:25:31,Display Ads,Retargeting,no,2025-02-11 08:25:31+00:00,2025-02-11 13:55:31+05:30,2025-02-11,8,Tuesday,0
88515,2025-02-11 09:22:02,Referral,nan,no,2025-02-11 09:22:02+00:00,2025-02-11 14:52:02+05:30,2025-02-11,9,Tuesday,0
89128,2025-02-11 16:14:55,Display Ads,Winter Sale,no,2025-02-11 16:14:55+00:00,2025-02-11 21:44:55+05:30,2025-02-11,16,Tuesday,0
22475,2025-02-11 04:26:08,Email,nan,no,2025-02-11 04:26:08+00:00,2025-02-11 09:56:08+05:30,2025-02-11,4,Tuesday,0
19754,2025-02-10 01:49:19,Direct Traffic,nan,no,2025-02-10 01:49:19+00:00,2025-02-10 07:19:19+05:30,2025-02-10,1,Monday,0
52317,2025-02-10 23:14:46,Referral,Winter Sale,no,2025-02-10 23:14:46+00:00,2025-02-11 04:44:46+05:30,2025-02-10,23,Monday,0
74192,2025-02-10 14:04:14,Email,Retargeting,no,2025-02-10 14:04:14+00:00,2025-02-10 19:34:14+05:30,2025-02-10,14,Monday,0
62843,2025-02-10 13:07:09,Email,Brand Awareness,yes,2025-02-10 13:07:09+00:00,2025-02-10 18:37:09+05:30,2025-02-10,13,Monday,1
85535,2025-02-10 09:14:13,Direct Traffic,nan,yes,2025-02-10 09:14:13+00:00,2025-02-10 14:44:13+05:30,2025-02-10,9,Monday,1
57363,2025-02-11 07:09:51,Referral,Discount Offer,no,2025-02-11 07:09:51+00:00,2025-02-11 12:39:51+05:30,2025-02-11,7,Tuesday,0
61685,2025-02-11 14:37:17,Social Media,Brand Awareness,yes,2025-02-11 14:37:17+00:00,2025-02-11 20:07:17+05:30,2025-02-11,14,Tuesday,1
21628,2025-02-10 03:05:21,Search Ads,Discount Offer,no,2025-02-10 03:05:21+00:00,2025-02-10 08:35:21+05:30,2025-02-10,3,Monday,0
73457,2025-02-11 03:53:59,Search Ads,Retargeting,yes,2025-02-11 03:53:59+00:00,2025-02-11 09:23:59+05:30,2025-02-11,3,Tuesday,1
53526,2025-02-10 11:55:17,Email,nan,yes,2025-02-10 11:55:17+00:00,2025-02-10 17:25:17+05:30,2025-02-10,11,Monday,1
47509,2025-02-11 09:07:48,Search Ads,Retargeting,yes,2025-02-11 09:07:48+00:00,2025-02-11 14:37:48+05:30,2025-02-11,9,Tuesday,1
18503,2025-02-10 14:30:51,Referral,Brand Awareness,yes,2025-02-10 14:30:51+00:00,2025-02-10 20:00:51+05:30,2025-02-10,14,Monday,1
83878,2025-02-11 04:26:06,Social Media,Discount Offer,no,2025-02-11 04:26:06+00:00,2025-02-11 09:56:06+05:30,2025-02-11,4,Tuesday,0
74028,2025-02-11 01:42:16,Display Ads,Discount Offer,yes,2025-02-11 01:42:16+00:00,2025-02-11 07:12:16+05:30,2025-02-11,1,Tuesday,1
50264,2025-02-10 07:08:43,Search Ads,Retargeting,no,2025-02-10 07:08:43+00:00,2025-02-10 12:38:43+05:30,2025-02-10,7,Monday,0
36625,2025-02-10 01:42:35,Direct Traffic,nan,no,2025-02-10 01:42:35+00:00,2025-02-10 07:12:35+05:30,2025-02-10,1,Monday,0
15351,2025-02-10 11:06:14,Display Ads,Winter Sale,yes,2025-02-10 11:06:14+00:00,2025-02-10 16:36:14+05:30,2025-02-10,11,Monday,1
36457,2025-02-10 01:22:57,Email,Brand Awareness,no,2025-02-10 01:22:57+00:00,2025-02-10 06:52:57+05:30,2025-02-10,1,Monday,0
11917,2025-02-10 07:20:05,Social Media,Retargeting,yes,2025-02-10 07:20:05+00:00,2025-02-10 12:50:05+05:30,2025-02-10,7,Monday,1
30468,2025-02-11 11:02:38,Referral,Discount Offer,no,2025-02-11 11:02:38+00:00,2025-02-11 16:32:38+05:30,2025-02-11,11,Tuesday,0
43065,2025-02-11 17:38:21,Direct Traffic,nan,yes,2025-02-11 17:38:21+00:00,2025-02-11 23:08:21+05:30,2025-02-11,17,Tuesday,1
32914,2025-02-11 02:38:43,Search Ads,Winter Sale,no,2025-02-11 02:38:43+00:00,2025-02-11 08:08:43+05:30,2025-02-11,2,Tuesday,0
61401,2025-02-10 23:32:53,Referral,nan,yes,2025-02-10 23:32:53+00:00,2025-02-11 05:02:53+05:30,2025-02-10,23,Monday,1
90047,2025-02-11 14:16:04,Direct Traffic,nan,no,2025-02-11 14:16:04+00:00,2025-02-11 19:46:04+05:30,2025-02-11,14,Tuesday,0
60095,2025-02-10 08:20:59,Display Ads,nan,no,2025-02-10 08:20:59+00:00,2025-02-10 13:50:59+05:30,2025-02-10,8,Monday,0
94024,2025-02-11 17:48:34,Direct Traffic,nan,no,2025-02-11 17:48:34+00:00,2025-02-11 23:18:34+05:30,2025-02-11,17,Tuesday,0
36148,2025-02-11 04:12:46,Direct Traffic,nan,yes,2025-02-11 04:12:46+00:00,2025-02-11 09:42:46+05:30,2025-02-11,4,Tuesday,1
56363,2025-02-10 08:04:14,Display Ads,Discount Offer,yes,2025-02-10 08:04:14+00:00,2025-02-10 13:34:14+05:30,2025-02-10,8,Monday,1
50166,2025-02-10 05:36:20,Email,Brand Awareness,no,2025-02-10 05:36:20+00:00,2025-02-10 11:06:20+05:30,2025-02-10,5,Monday,0
72349,2025-02-11 16:32:27,Direct Traffic,nan,no,2025-02-11 16:32:27+00:00,2025-02-11 22:02:27+05:30,2025-02-11,16,Tuesday,0
41941,2025-02-10 20:03:05,Search Ads,Retargeting,yes,2025-02-10 20:03:05+00:00,2025-02-11 01:33:05+05:30,2025-02-10,20,Monday,1
83355,2025-02-10 08:51:17,Social Media,Winter Sale,no,2025-02-10 08:51:17+00:00,2025-02-10 14:21:17+05:30,2025-02-10,8,Monday,0
69904,2025-02-11 00:56:43,Referral,Winter Sale,yes,2025-02-11 00:56:43+00:00,2025-02-11 06:26:43+05:30,2025-02-11,0,Tuesday,1
46055,2025-02-11 23:05:43,Display Ads,nan,yes,2025-02-11 23:05:43+00:00,2025-02-12 04:35:43+05:30,2025-02-11,23,Tuesday,1
25085,2025-02-11 01:10:39,Referral,Retargeting,no,2025-02-11 01:10:39+00:00,2025-02-11 06:40:39+05:30,2025-02-11,1,Tuesday,0
70442,2025-02-10 05:39:46,Social Media,Retargeting,no,2025-02-10 05:39:46+00:00,2025-02-10 11:09:46+05:30,2025-02-10,5,Monday,0
19385,2025-02-10 19:57:06,Direct Traffic,nan,no,2025-02-10 19:57:06+00:00,2025-02-11 01:27:06+05:30,2025-02-10,19,Monday,0
59281,2025-02-11 04:18:01,Search Ads,Brand Awareness,yes,2025-02-11 04:18:01+00:00,2025-02-11 09:48:01+05:30,2025-02-11,4,Tuesday,1
17598,2025-02-11 04:49:15,Display Ads,New Product Launch,no,2025-02-11 04:49:15+00:00,2025-02-11 10:19:15+05:30,2025-02-11,4,Tuesday,0
88316,2025-02-10 20:06:28,Search Ads,Discount Offer,yes,2025-02-10 20:06:28+00:00,2025-02-11 01:36:28+05:30,2025-02-10,20,Monday,1
44026,2025-02-10 05:45:59,Search Ads,Retargeting,yes,2025-02-10 05:45:59+00:00,2025-02-10 11:15:59+05:30,2025-02-10,5,Monday,1
58797,2025-02-11 16:10:01,Social Media,Retargeting,yes,2025-02-11 16:10:01+00:00,2025-02-11 21:40:01+05:30,2025-02-11,16,Tuesday,1
64142,2025-02-10 01:46:31,Referral,Retargeting,yes,2025-02-10 01:46:31+00:00,2025-02-10 07:16:31+05:30,2025-02-10,1,Monday,1
86889,2025-02-10 18:13:35,Email,Winter Sale,no,2025-02-10 18:13:35+00:00,2025-02-10 23:43:35+05:30,2025-02-10,18,Monday,0
13428,2025-02-10 23:22:17,Display Ads,Retargeting,yes,2025-02-10 23:22:17+00:00,2025-02-11 04:52:17+05:30,2025-02-10,23,Monday,1
68751,2025-02-11 17:18:45,Direct Traffic,nan,no,2025-02-11 17:18:45+00:00,2025-02-11 22:48:45+05:30,2025-02-11,17,Tuesday,0
11503,2025-02-10 01:13:04,Email,New Product Launch,yes,2025-02-10 01:13:04+00:00,2025-02-10 06:43:04+05:30,2025-02-10,1,Monday,1
43931,2025-02-10 10:02:27,Direct Traffic,nan,yes,2025-02-10 10:02:27+00:00,2025-02-10 15:32:27+05:30,2025-02-10,10,Monday,1
90047,2025-02-10 08:29:23,Social Media,New Product Launch,yes,2025-02-10 08:29:23+00:00,2025-02-10 13:59:23+05:30,2025-02-10,8,Monday,1
13737,2025-02-11 16:21:42,Search Ads,nan,yes,2025-02-11 16:21:42+00:00,2025-02-11 21:51:42+05:30,2025-02-11,16,Tuesday,1
22725,2025-02-11 09:06:14,Display Ads,Discount Offer,yes,2025-02-11 09:06:14+00:00,2025-02-11 14:36:14+05:30,2025-02-11,9,Tuesday,1
67330,2025-02-10 21:11:08,Search Ads,Discount Offer,no,2025-02-10 21:11:08+00:00,2025-02-11 02:41:08+05:30,2025-02-10,21,Monday,0
83035,2025-02-11 19:19:14,Direct Traffic,nan,yes,2025-02-11 19:19:14+00:00,2025-02-12 00:49:14+05:30,2025-02-11,19,Tuesday,1
25284,2025-02-11 23:23:17,Display Ads,New Product Launch,no,2025-02-11 23:23:17+00:00,2025-02-12 04:53:17+05:30,2025-02-11,23,Tuesday,0
68700,2025-02-10 01:06:02,Direct Traffic,nan,yes,2025-02-10 01:06:02+00:00,2025-02-10 06:36:02+05:30,2025-02-10,1,Monday,1
85426,2025-02-10 02:54:06,Search Ads,Brand Awareness,yes,2025-02-10 02:54:06+00:00,2025-02-10 08:24:06+05:30,2025-02-10,2,Monday,1
73459,2025-02-11 17:35:04,Direct Traffic,nan,yes,2025-02-11 17:35:04+00:00,2025-02-11 23:05:04+05:30,2025-02-11,17,Tuesday,1
29844,2025-02-11 22:00:47,Email,Retargeting,no,2025-02-11 22:00:47+00:00,2025-02-12 03:30:47+05:30,2025-02-11,22,Tuesday,0
18503,2025-02-11 09:25:09,Direct Traffic,nan,yes,2025-02-11 09:25:09+00:00,2025-02-11 14:55:09+05:30,2025-02-11,9,Tuesday,1
12432,2025-02-10 03:49:05,Search Ads,Discount Offer,no,2025-02-10 03:49:05+00:00,2025-02-10 09:19:05+05:30,2025-02-10,3,Monday,0
67893,2025-02-10 11:57:44,Search Ads,nan,no,2025-02-10 11:57:44+00:00,2025-02-10 17:27:44+05:30,2025-02-10,11,Monday,0
58496,2025-02-11 21:23:32,Display Ads,Discount Offer,no,2025-02-11 21:23:32+00:00,2025-02-12 02:53:32+05:30,2025-02-11,21,Tuesday,0
74627,2025-02-11 04:24:01,Email,nan,yes,2025-02-11 04:24:01+00:00,2025-02-11 09:54:01+05:30,2025-02-11,4,Tuesday,1
62907,2025-02-10 11:53:11,Search Ads,nan,no,2025-02-10 11:53:11+00:00,2025-02-10 17:23:11+05:30,2025-02-10,11,Monday,0
99794,2025-02-10 03:41:10,Email,Winter Sale,no,2025-02-10 03:41:10+00:00,2025-02-10 09:11:10+05:30,2025-02-10,3,Monday,0
86296,2025-02-11 11:11:38,Search Ads,Discount Offer,no,2025-02-11 11:11:38+00:00,2025-02-11 16:41:38+05:30,2025-02-11,11,Tuesday,0
72118,2025-02-10 07:46:27,Email,Retargeting,no,2025-02-10 07:46:27+00:00,2025-02-10 13:16:27+05:30,2025-02-10,7,Monday,0
36130,2025-02-10 14:35:58,Search Ads,nan,yes,2025-02-10 14:35:58+00:00,2025-02-10 20:05:58+05:30,2025-02-10,14,Monday,1
55099,2025-02-11 10:03:58,Direct Traffic,nan,yes,2025-02-11 10:03:58+00:00,2025-02-11 15:33:58+05:30,2025-02-11,10,Tuesday,1
79304,2025-02-10 06:55:07,Direct Traffic,nan,yes,2025-02-10 06:55:07+00:00,2025-02-10 12:25:07+05:30,2025-02-10,6,Monday,1
